wayId,cycleway,length,coordinates
440145287,lane,56.649077462881635,"[(46.4721925, 6.8627226), (46.4721042, 6.8627965), (46.4720129, 6.862862), (46.4719189, 6.862919), (46.4718226, 6.8629671), (46.4717243, 6.8630061)]"
442604734,lane,101.4872364936394,"[(46.5211053, 6.6251141), (46.5209369, 6.625982), (46.5208665, 6.6262944), (46.5208431, 6.6263804)]"
442604735,lane,51.74115163627633,"[(46.5212324, 6.624467), (46.5212206, 6.6245854), (46.5211729, 6.6248298), (46.5211053, 6.6251141)]"
442604736,lane,241.39244026148913,"[(46.5211078, 6.6206658), (46.5211056, 6.6206445), (46.5210214, 6.6198428), (46.5209911, 6.6194473), (46.520981, 6.6188241), (46.5209659, 6.6182738), (46.5209425, 6.6175332)]"
443024728,lane,294.5414385333706,"[(46.4757917, 6.4392027), (46.4760036, 6.4399331), (46.4764183, 6.4413629), (46.4765157, 6.4416987), (46.4765995, 6.4419874), (46.4766186, 6.4420532), (46.476764, 6.4425547), (46.4768175, 6.442739)]"
443024729,lane,269.1016504247559,"[(46.4801261, 6.453991), (46.4802081, 6.45425), (46.480223, 6.4543016), (46.4805159, 6.4553156), (46.4805904, 6.4555735), (46.4806087, 6.455637), (46.4807183, 6.4560165), (46.4808057, 6.4562321), (46.4808897, 6.4564009), (46.481026, 6.4566313), (46.4811189, 6.4567883), (46.4813049, 6.4569905)]"
450188874,lane,28.932863930784414,"[(46.7784059, 6.6488124), (46.7784527, 6.6485951), (46.7784831, 6.6484506)]"
450356015,lane,385.77049470472724,"[(46.5280993, 6.6161086), (46.5280601, 6.6161927), (46.5279401, 6.6164488), (46.5278294, 6.6166849), (46.5276431, 6.6170823), (46.5275632, 6.6172528), (46.5274844, 6.6173979), (46.527468, 6.6174281), (46.5273882, 6.6175751), (46.5273417, 6.6176607), (46.5273199, 6.617695), (46.5272963, 6.6177321), (46.527261, 6.6177877), (46.5272093, 6.6178688), (46.527105, 6.6180326), (46.526981, 6.6182), (46.5268732, 6.6183454), (46.5267884, 6.6184599), (46.5266321, 6.6186627), (46.5263382, 6.6190424), (46.5262997, 6.6190923), (46.5262845, 6.6191121), (46.5261616, 6.6192713), (46.5260279, 6.6194293), (46.5259299, 6.6195451), (46.5258409, 6.6196625), (46.5258041, 6.619711), (46.5257552, 6.6197755)]"
463696314,opposite,92.84137043359603,"[(46.5290698, 6.6214298), (46.5288449, 6.6211711), (46.5284891, 6.620766), (46.5284069, 6.6206955)]"
464927249,lane,189.96833660496455,"[(46.5204643, 6.6647651), (46.5204681, 6.664642), (46.5204821, 6.6645299), (46.520534, 6.664328), (46.520568, 6.6642418), (46.5206079, 6.6641635), (46.5206585, 6.6640914), (46.5208623, 6.6638486), (46.5209162, 6.6637749), (46.5210008, 6.6636371), (46.5211102, 6.6633966), (46.5212083, 6.6631639), (46.5212906, 6.6629771), (46.5213263, 6.6628928), (46.5213882, 6.6627502)]"
464927251,lane,67.47152625490895,"[(46.5220816, 6.6610405), (46.522252, 6.6605954), (46.5223022, 6.6604149), (46.522319, 6.6603186), (46.5223319, 6.6602445)]"
464927252,lane,23.371570503121735,"[(46.5223319, 6.6602445), (46.5223569, 6.6600395), (46.5223581, 6.6599431)]"
470213839,track,99.93683359863356,"[(46.3574876, 6.2145301), (46.3575645, 6.2146035), (46.3578974, 6.2149327), (46.3581222, 6.2151626), (46.3582266, 6.2152695)]"
474106881,yes,586.815914601363,"[(46.5996533, 6.221993), (46.5996456, 6.2220422), (46.5995827, 6.2221614), (46.5996389, 6.2222443), (46.5997214, 6.2223608), (46.5999468, 6.2226462), (46.6004043, 6.2232089), (46.6016962, 6.2247652), (46.6027341, 6.2259996), (46.6031134, 6.2264442), (46.6032308, 6.2265485), (46.6034697, 6.2266749), (46.6034989, 6.2266999), (46.6035159, 6.2267298), (46.6035405, 6.2268478)]"
474149114,shared_lane,944.3583388911516,"[(46.5900367, 6.2243081), (46.5880298, 6.2210136), (46.587557, 6.2202375), (46.5869571, 6.219231), (46.58528, 6.2164998), (46.5844152, 6.2150698)]"
478309445,lane,206.18039524839693,"[(46.5161001, 6.642479), (46.5160409, 6.6426299), (46.5158655, 6.6430768), (46.5157726, 6.6433265), (46.515732, 6.6434671), (46.5157051, 6.6435603), (46.5156749, 6.6436989), (46.5156516, 6.6438057), (46.5156191, 6.6440123), (46.5155945, 6.6442167), (46.5155808, 6.6444763), (46.5155837, 6.6445578), (46.5155887, 6.6446987), (46.5156167, 6.6449982)]"
486858469,no,283.21713953204426,"[(46.3810514, 6.9236475), (46.3816548, 6.9239442), (46.3821384, 6.9242274), (46.3824317, 6.9244097), (46.3827297, 6.924613), (46.3830496, 6.9248574), (46.3833795, 6.925124)]"
488472938,lane,39.84405770928185,"[(46.3815008, 6.235119), (46.3814803, 6.2352427), (46.3814683, 6.2355477), (46.3814649, 6.2356328)]"
489294779,lane,84.46013015329575,"[(46.776993, 6.6360622), (46.7764974, 6.6366756), (46.7764628, 6.6367228), (46.7764177, 6.6367843)]"
490118913,opposite,131.71152839995145,"[(46.5132563, 6.6268554), (46.5120764, 6.6266984)]"
490118916,opposite,68.16206645296043,"[(46.51592, 6.6182388), (46.5158539, 6.6181987), (46.5153545, 6.6178954)]"
495600861,opposite,166.09451406338488,"[(46.3911869, 6.2221649), (46.3910724, 6.2224104), (46.3910151, 6.2225351), (46.390918, 6.2227463), (46.3907794, 6.2230473), (46.3907462, 6.2230575), (46.3907123, 6.2230265), (46.3906712, 6.2229889), (46.390446, 6.2227598), (46.3904144, 6.2227277), (46.3903736, 6.2226862), (46.3901513, 6.2224559)]"
495601090,opposite_lane,121.71082214288307,"[(46.3880681, 6.2343454), (46.3883237, 6.2341412), (46.3884853, 6.2340043), (46.3889846, 6.2335816), (46.3890164, 6.2335546)]"
495601091,opposite,18.78631094543531,"[(46.3898281, 6.2350329), (46.389842, 6.2350745), (46.3899452, 6.2352048)]"
505550124,no,356.91884650907986,"[(46.3839826, 6.9254658), (46.3838677, 6.9253631), (46.3837438, 6.9252498), (46.383519, 6.9250547), (46.3833081, 6.9248777), (46.3831356, 6.9247417), (46.3827916, 6.924488), (46.3824896, 6.9242793), (46.3821861, 6.9240854), (46.3818667, 6.9238994), (46.3815144, 6.9237046), (46.3810853, 6.9234987)]"
505550125,no,178.8234286046346,"[(46.3794968, 6.9230542), (46.380278, 6.9233195), (46.3806351, 6.9234572), (46.3810514, 6.9236475)]"
506502908,lane,18.116724930310173,"[(46.5329403, 6.614511), (46.5327902, 6.614603)]"
506502915,lane,8.252139612023113,"[(46.5805067, 6.6058554), (46.580433, 6.6058425)]"
530227253,lane,114.19652726795346,"[(46.3936773, 6.2378301), (46.393783, 6.2376799), (46.3938387, 6.2376068), (46.3939027, 6.2375431), (46.3939907, 6.2374633), (46.394058, 6.2374076), (46.3941874, 6.2373141), (46.3942516, 6.2372706), (46.3943158, 6.2372317), (46.3943689, 6.2372034), (46.3944964, 6.2371452), (46.3945626, 6.237116)]"
530960927,lane,36.18526166932976,"[(46.4683101, 6.8337328), (46.4683034, 6.8337752), (46.4682527, 6.8340016), (46.4681965, 6.8341729)]"
531278812,opposite_lane,26.54341879009171,"[(46.3181989, 6.9691139), (46.3182155, 6.9691139), (46.318249, 6.9691064), (46.3183185, 6.9690904), (46.3183705, 6.9690758), (46.3184077, 6.9690611), (46.3184329, 6.9690499)]"
541305732,lane,39.53472477649634,"[(46.5213818, 6.6388713), (46.5214621, 6.6389394), (46.5215823, 6.6389885), (46.5216191, 6.6389909), (46.5217199, 6.6389851)]"
541305733,lane,44.68908046051275,"[(46.5213082, 6.6468208), (46.5214906, 6.6466985), (46.521536, 6.6466648), (46.5215587, 6.6466479), (46.521569, 6.6466401), (46.5216693, 6.6465651)]"
541670754,opposite,128.26868803009287,"[(46.5094091, 6.6270115), (46.5093259, 6.6269893), (46.5082743, 6.6267087)]"
541679357,separate,56.19155778795445,"[(46.5082617, 6.6235367), (46.5084628, 6.622865)]"
541738545,opposite_lane,34.58991347699394,"[(46.5325259, 6.6328791), (46.5328179, 6.6327233)]"
541746323,no,154.90570243968017,"[(46.5448432, 6.6238608), (46.5445734, 6.6238534), (46.5442896, 6.6238378), (46.5441301, 6.6238204), (46.5440291, 6.6238048), (46.543814, 6.6237526), (46.5436797, 6.6237054), (46.5434703, 6.6235992)]"
542723924,opposite,53.67955605028247,"[(46.531962, 6.6597188), (46.5323716, 6.6600894)]"
542954781,share_busway,56.76225040788422,"[(46.5336905, 6.6477224), (46.5336607, 6.6475794), (46.5334831, 6.6474355), (46.5334254, 6.6473883), (46.5333438, 6.6472274)]"
542962545,share_busway,37.96843239145022,"[(46.5333269, 6.6470922), (46.5330868, 6.6469865), (46.5329971, 6.6470052)]"
543519489,lane,108.40864161870277,"[(46.5245602, 6.6378152), (46.5243636, 6.6379135), (46.5241778, 6.6380083), (46.5238507, 6.6381751), (46.5236354, 6.638262)]"
543578064,lane,547.7389361564398,"[(46.4635654, 6.3252757), (46.4637202, 6.3258512), (46.4641544, 6.3272505), (46.4644176, 6.3279611), (46.4646914, 6.3285822), (46.4647766, 6.328768), (46.4648638, 6.3289523), (46.4650397, 6.3293185), (46.4655045, 6.3302889), (46.4655499, 6.3303855), (46.4655947, 6.3304836), (46.4656384, 6.3305829), (46.4656818, 6.3306836), (46.4657228, 6.330783), (46.4657631, 6.3308838), (46.465818, 6.3310276), (46.4658715, 6.3311738), (46.4659058, 6.3312713), (46.4659728, 6.3314701)]"
543869446,no,47.41341509605455,"[(46.5387729, 6.6220481), (46.5386554, 6.6222176), (46.5385388, 6.6223856), (46.5384904, 6.6224553), (46.5384705, 6.622484)]"
543869447,lane,219.80254952228876,"[(46.540669, 6.6205365), (46.5405516, 6.6206129), (46.5404947, 6.620651), (46.5399869, 6.6210091), (46.5398966, 6.6210724), (46.5398451, 6.6211085), (46.539547, 6.6212871), (46.5395014, 6.6213226), (46.5394362, 6.6213733), (46.5394153, 6.6213895), (46.5393085, 6.6214725), (46.5390779, 6.6216925), (46.5389231, 6.6218629)]"
543917027,lane,60.98062487111844,"[(46.5412179, 6.608835), (46.5410775, 6.6089691), (46.5408477, 6.6091634), (46.5407489, 6.6092469)]"
543923444,lane,41.55548723928805,"[(46.5308673, 6.6182147), (46.5306398, 6.6185566), (46.5306093, 6.6186066)]"
543923450,lane,43.27364481248675,"[(46.5332958, 6.6142814), (46.5331958, 6.6143509), (46.533108, 6.6144041), (46.5329403, 6.614511)]"
544838820,opposite,69.90317186459485,"[(46.530103, 6.6308343), (46.530274, 6.6309011), (46.5303245, 6.6309113), (46.5303785, 6.6309149), (46.5304264, 6.6309088), (46.5304982, 6.6308676), (46.5305409, 6.6308283), (46.5305752, 6.6307838), (46.5306542, 6.6306439)]"
544983852,opposite,6.558283011068648,"[(46.5282437, 6.6307239), (46.5282978, 6.630758)]"
544983853,opposite,97.74531770523161,"[(46.5285362, 6.6316282), (46.5285464, 6.631632), (46.5285603, 6.6316281), (46.5290597, 6.6313559), (46.5293636, 6.6312059)]"
545054590,opposite_lane,30.162825405602966,"[(46.5289596, 6.6172177), (46.5292056, 6.6170518)]"
545054596,lane,44.360090973198496,"[(46.5304884, 6.6161716), (46.5304448, 6.6162012), (46.5302707, 6.6163193), (46.5301789, 6.6163816), (46.530127, 6.6164168)]"
545054598,lane,68.52790335899662,"[(46.530127, 6.6164168), (46.5300559, 6.6164651), (46.5298568, 6.6166002), (46.529627, 6.6167562), (46.5295699, 6.6167991)]"
545643480,lane,83.74284999387953,"[(46.5270092, 6.6034066), (46.5269689, 6.6033907), (46.5267438, 6.6033009), (46.5267172, 6.6032903), (46.5262866, 6.6030984)]"
549313688,track,36.90355912624128,"[(46.5236093, 6.6015164), (46.523693, 6.601683), (46.5237412, 6.6018043), (46.5237596, 6.6018605), (46.5237807, 6.6019265)]"
549592466,lane,48.96217741792773,"[(46.5190157, 6.6002851), (46.5187287, 6.6006108), (46.5186731, 6.6006856)]"
549592467,lane,50.73100195683749,"[(46.5193817, 6.5998903), (46.5192134, 6.6000779), (46.5190157, 6.6002851)]"
550136370,track,134.35932553886417,"[(46.5219932, 6.612688), (46.522284, 6.6118767), (46.5224119, 6.6114824), (46.5225316, 6.6111206)]"
550401055,crossing,6.419855102049379,"[(46.5209745, 6.6156887), (46.5209178, 6.6156728)]"
550401056,lane,96.7949421718638,"[(46.5219938, 6.6154484), (46.5218314, 6.6155522), (46.5216973, 6.6156379), (46.5213211, 6.6158881), (46.5212402, 6.6159458), (46.521202, 6.615973)]"
550442763,lane,106.73684587257836,"[(46.560982, 6.679037), (46.5600333, 6.6792517)]"
550457853,lane,26.689361949741023,"[(46.580433, 6.6058425), (46.5801934, 6.6058202)]"
550608962,lane,66.13296928559939,"[(46.5168246, 6.6367547), (46.5168116, 6.6369257), (46.5167964, 6.6371262), (46.5167881, 6.6372345), (46.5167834, 6.6373037), (46.5167442, 6.637608)]"
550669840,opposite,24.559542610710775,"[(46.5186439, 6.6315289), (46.518686, 6.6313142), (46.5187042, 6.631221)]"
550725590,no,22.138407666565975,"[(46.3170017, 6.9546971), (46.3170795, 6.9549617)]"
550725591,no,43.81487015091898,"[(46.3170795, 6.9549617), (46.3172298, 6.9554876)]"
550923094,opposite_lane,41.10230763472229,"[(46.5187007, 6.6369649), (46.5184487, 6.6367549), (46.5184315, 6.6367406), (46.5183802, 6.6366978)]"
551050991,track,30.531402729885837,"[(46.4158194, 6.2797431), (46.4160402, 6.2799793)]"
551430408,lane,11.218487832021077,"[(46.5037873, 6.4874908), (46.5038164, 6.4875195), (46.5038707, 6.4875731)]"
553692492,lane,98.71328899411034,"[(46.5168329, 6.64063), (46.5166316, 6.6411283), (46.516567, 6.6412882), (46.516533, 6.6413721), (46.5163887, 6.6417438)]"
553754325,lane,118.95602021726214,"[(46.5069837, 6.6633499), (46.5070012, 6.663449), (46.5070777, 6.6638534), (46.5070939, 6.6639321), (46.5071641, 6.6643386), (46.5071957, 6.6646577), (46.5072013, 6.6648623)]"
554615632,opposite_lane,119.156838768359,"[(46.5249958, 6.6294641), (46.5255718, 6.6293052), (46.5259586, 6.6291984), (46.5260426, 6.6292521)]"
588667921,no,18.996260119398354,"[(46.5267341, 6.6512364), (46.5265998, 6.6510833)]"
591815519,opposite,12.868539944925907,"[(46.5197016, 6.6325916), (46.5197528, 6.6324873), (46.5197655, 6.6324521)]"
614364578,lane,15.975008607847844,"[(46.5665788, 6.6343052), (46.5664427, 6.6342383)]"
647189213,separate,122.17141835135544,"[(46.4586529, 6.8426721), (46.4586229, 6.8427058), (46.4586158, 6.8427358), (46.4584943, 6.8435817), (46.4584901, 6.8436111), (46.4584043, 6.844208)]"
647722652,lane,48.64161196885818,"[(46.5387216, 6.6508894), (46.5388941, 6.6510401), (46.5389007, 6.6510459), (46.5389897, 6.6511338), (46.5390899, 6.6512314)]"
649536240,no,13.288069720017981,"[(46.5262765, 6.6507179), (46.5261703, 6.6506384)]"
649543119,no,32.37376061570946,"[(46.5219907, 6.6397943), (46.5217956, 6.6400264), (46.5217656, 6.640062)]"
654992905,lane,433.98024370852556,"[(46.5186612, 6.5610933), (46.5190125, 6.5612696), (46.5193491, 6.561441), (46.5196796, 6.5616286), (46.5211942, 6.5625024), (46.522156, 6.5630572), (46.5222114, 6.5630914), (46.5222971, 6.56315)]"
655443106,lane,68.9477963598903,"[(46.460249, 6.8481765), (46.4599963, 6.8487898), (46.459978, 6.8488333), (46.4599302, 6.8489464)]"
655443107,lane,7.007390119565448,"[(46.4605897, 6.8473524), (46.4605569, 6.8474303)]"
655620880,lane,147.65269157527976,"[(46.5282673, 6.6037616), (46.5283617, 6.6035189), (46.5285425, 6.6030558), (46.5286421, 6.602781), (46.5287841, 6.6024214), (46.5289088, 6.6020767)]"
656672458,lane,12.63719062826457,"[(46.3403271, 6.1636782), (46.3403981, 6.16355)]"
670989983,lane,205.18243629878626,"[(46.5232897, 6.6000168), (46.5232762, 6.5996929), (46.5232848, 6.5994101), (46.5233021, 6.5992022), (46.523321, 6.5990516), (46.5233679, 6.598719), (46.5234263, 6.5983622), (46.523591, 6.5976193), (46.5236386, 6.5974129)]"
680922229,lane,107.73702771079309,"[(46.461714, 6.3220548), (46.4617623, 6.322149), (46.461849, 6.3223045), (46.4620667, 6.322674), (46.4623626, 6.3230941)]"
680945809,lane,108.24443101643955,"[(46.4603608, 6.3180251), (46.4606148, 6.3185301), (46.4607071, 6.3187274), (46.4607959, 6.3189471), (46.460884, 6.3192095)]"
682712589,shared_lane,31.38982654351743,"[(46.4155659, 6.2511157), (46.4158461, 6.2511664)]"
682712590,shared_lane,363.59393586939683,"[(46.4123151, 6.2505967), (46.4124565, 6.2506237), (46.4130974, 6.2506985), (46.4148659, 6.2509999), (46.4155659, 6.2511157)]"
682712620,shared_lane,130.41494123933748,"[(46.4229144, 6.2514217), (46.422756, 6.251369), (46.4226078, 6.2513322), (46.4224848, 6.2513119), (46.4223521, 6.2512909), (46.4221918, 6.2512763), (46.4220455, 6.2512677), (46.4219716, 6.2512689), (46.4218974, 6.2512723), (46.4218236, 6.2512777), (46.4217498, 6.2512845)]"
683086550,lane,47.308272389452014,"[(46.3944278, 6.2397919), (46.3943231, 6.2396657), (46.3942174, 6.2395444), (46.3940914, 6.2394157)]"
683932360,opposite,40.674266297172984,"[(46.4208991, 6.2704758), (46.4208419, 6.2704798), (46.4205886, 6.2707348)]"
685608017,lane,225.2665944379873,"[(46.4030632, 6.2112911), (46.4029645, 6.2113521), (46.4028722, 6.2114201), (46.4027939, 6.2114843), (46.4026763, 6.2115974), (46.4025059, 6.2117893), (46.4024704, 6.2118292), (46.4023653, 6.2119686), (46.4022262, 6.2122039), (46.4021455, 6.2123709), (46.4020729, 6.2125491), (46.4020264, 6.2126796), (46.4019203, 6.2129961), (46.4017897, 6.2134463)]"
686923178,lane,69.81002331139909,"[(46.3939774, 6.2113915), (46.3943014, 6.2110085), (46.3944635, 6.2108168)]"
686923179,lane,109.80011310122356,"[(46.3944635, 6.2108168), (46.3951744, 6.2099911), (46.3952322, 6.2099203)]"
688106282,lane,42.038734346494344,"[(46.3899727, 6.2207514), (46.3899862, 6.22066), (46.3900321, 6.2204331), (46.3900753, 6.2202256)]"
689699075,lane,119.80123813913274,"[(46.3237006, 6.1847043), (46.3241429, 6.1851572), (46.3244175, 6.1854402), (46.3245319, 6.1855609), (46.3245776, 6.1856085)]"
690233076,lane,46.709678008316466,"[(46.3817261, 6.2346124), (46.3817047, 6.2347042), (46.3816704, 6.2347908), (46.3816178, 6.2348908), (46.3815458, 6.2350121), (46.3815008, 6.235119)]"
691276535,lane,127.12255146596473,"[(46.5319477, 6.5562357), (46.5320251, 6.5562931), (46.5321048, 6.5563351), (46.5330271, 6.5567789)]"
691276536,lane,478.47423792229927,"[(46.5329203, 6.5584303), (46.5332676, 6.5587032), (46.5333768, 6.558777), (46.5334617, 6.5588304), (46.5335656, 6.5588863), (46.5336631, 6.558928), (46.5337678, 6.5589704), (46.5338708, 6.5590006), (46.5339761, 6.5590294), (46.5340779, 6.5590423), (46.5341902, 6.5590511), (46.5342954, 6.5590531), (46.5346377, 6.5590561), (46.5347399, 6.5590604), (46.5348292, 6.5590739), (46.5348855, 6.5590869), (46.5350403, 6.55913), (46.5354065, 6.5592396), (46.5358122, 6.5593574), (46.535966, 6.5594096), (46.5360926, 6.5594623), (46.5363061, 6.5595792), (46.5368602, 6.5598895), (46.5369535, 6.5599341), (46.5370019, 6.5599525), (46.5370471, 6.5599646)]"
691413177,opposite,114.84034193669049,"[(46.4494979, 6.2856424), (46.4494794, 6.2856614), (46.4494317, 6.2857102), (46.4490673, 6.2861582), (46.4490075, 6.2862334), (46.4489756, 6.2862735), (46.4487145, 6.2866157)]"
691514550,opposite,201.3957386629916,"[(46.4607851, 6.3227494), (46.4607271, 6.3226447), (46.4606059, 6.32241), (46.4605137, 6.3222257), (46.4604252, 6.322051), (46.4603271, 6.3218562), (46.4602315, 6.3216691), (46.4601405, 6.3214914), (46.4600519, 6.3213159), (46.4599542, 6.3211244), (46.4598562, 6.3209412), (46.4597627, 6.3207655), (46.45972, 6.3206968), (46.4596912, 6.320662)]"
693888262,track,31.05188258974985,"[(46.3210817, 6.1962809), (46.3212217, 6.1963594), (46.3213422, 6.1964265)]"
695678576,opposite,199.21742286773446,"[(46.3024844, 6.1731254), (46.3026178, 6.1733293), (46.3028437, 6.1736526), (46.303103, 6.1740559), (46.3031416, 6.1741214), (46.3031573, 6.1741973), (46.3031676, 6.1742654), (46.3031787, 6.1742949), (46.3031982, 6.1743231), (46.3032656, 6.1744164), (46.3033313, 6.1745168), (46.3034368, 6.1746778), (46.3036118, 6.1749225), (46.3036845, 6.1750182)]"
696359494,no,190.4089048422572,"[(46.8370299, 6.6874234), (46.8371216, 6.6875052), (46.8373606, 6.6877086), (46.8374484, 6.6877817), (46.8378265, 6.6880932), (46.8382343, 6.688426), (46.8383174, 6.6885026), (46.8384462, 6.6885943), (46.8385268, 6.6886287)]"
699100453,crossing,15.414808843857838,"[(46.5213967, 6.5293686), (46.5215353, 6.5293622)]"
703974919,track,232.27299251565069,"[(46.4693857, 6.364794), (46.4696934, 6.3656207), (46.4697251, 6.3657103), (46.4699764, 6.3664287), (46.4699988, 6.3664996), (46.4700607, 6.3666861), (46.4700897, 6.3667736), (46.4701127, 6.3668431), (46.4703279, 6.3674926)]"
703998936,track,197.17011676851487,"[(46.4705803, 6.3682489), (46.4707204, 6.3686723), (46.4708126, 6.3689306), (46.4708833, 6.3691096), (46.4709471, 6.3692492), (46.4710429, 6.3694242), (46.4711189, 6.3695311), (46.4711935, 6.3696242), (46.4712812, 6.3697156), (46.471381, 6.3697929), (46.4714771, 6.3698537), (46.4715414, 6.369888), (46.4716167, 6.3699201), (46.4716803, 6.3699435), (46.4717722, 6.3699629)]"
